dataset,dataset_label,source_dataset_label,kg_entity,decision,method,evidence_rule,fallback_behavior,candidate_count,candidates
fsd50k,"Bird vocalization, bird call, bird song",Bird vocalization and bird call and bird song,bird vocalization call or song,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,bird vocalization call or song
fsd50k,"Boat, Water vehicle",Boat and Water vehicle,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Boiling,Boiling,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Boom,Boom,boom,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Bowed string instrument,Bowed string instrument,bowed string instrument,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Brass instrument,Brass instrument,brass instrument,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Breathing,Breathing,breathing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Burping, eructation",Burping and eructation,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Bus,Bus,bus,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Buzz,Buzz,buzz,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Camera,Camera,camera,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Car,Car,car,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Car passing by,Car passing by,car passing by,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Cat,Cat,cat,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Chatter,Chatter,chatter,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Cheering,Cheering,cheering,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Chewing, mastication",Chewing and mastication,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Chicken, rooster",Chicken and rooster,chicken or rooster,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,chicken or rooster
fsd50k,"Child speech, kid speaking",Child speech and kid speaking,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Chime,Chime,chime,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Chink, clink",Chink and clink,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Chirp, tweet",Chirp and tweet,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Chuckle, chortle",Chuckle and chortle,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Church bell,Church bell,church bell,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Clapping,Clapping,clapping,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Clock,Clock,clock,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Coin (dropping),Coin (dropping),coin,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,coin
fsd50k,Computer keyboard,Computer keyboard,computer keyboard,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Conversation,Conversation,conversation,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Cough,Cough,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Cowbell,Cowbell,cowbell,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Crack,Crack,crack,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Crackle,Crackle,crackle,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Crash cymbal,Crash cymbal,crash cymbal,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Cricket,Cricket,cricket,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Crow,Crow,crow,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Crowd,Crowd,crowd,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Crumpling, crinkling",Crumpling and crinkling,crumpling or crinkling,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,crumpling or crinkling
fsd50k,Crushing,Crushing,crushing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Crying, sobbing",Crying and sobbing,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Cupboard open or close,Cupboard open or close,cupboard open or close,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Cutlery, silverware",Cutlery and silverware,cutlery or silverware,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,cutlery or silverware
fsd50k,Cymbal,Cymbal,cymbal,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Dishes, pots, pans",Dishes and pots and pans,dishes or pots or pans,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,dishes or pots or pans
fsd50k,Dog,Dog,dog,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Domestic animals, pets",Domestic animals and pets,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Domestic sounds, home sounds",Domestic sounds and home sounds,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Door,Door,door,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Doorbell,Doorbell,doorbell,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Drawer open or close,Drawer open or close,drawer open or close,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Drill,Drill,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Drip,Drip,drip-drip,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,drip-drip
fsd50k,Drum,Drum,drum,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Drum kit,Drum kit,drum kit,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Electric guitar,Electric guitar,electric guitar,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Engine,Engine,engine,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Engine starting,Engine starting,engine starting,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Explosion,Explosion,explosion,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Fart,Fart,fart,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Female singing,Female singing,female singing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Female speech, woman speaking",Female speech and woman speaking,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Fill (with liquid),Fill (with liquid),fill (with liquid),accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Finger snapping,Finger snapping,finger snapping,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Fire,Fire,fire,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Fireworks,Fireworks,fireworks,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Fixed-wing aircraft, airplane",Fixed-wing aircraft and airplane,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Fowl,Fowl,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Frog,Frog,frog,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Frying (food),Frying (food),frying,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,frying
fsd50k,Gasp,Gasp,gasp,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Giggle,Giggle,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Glass,Glass,glass,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Glockenspiel,Glockenspiel,glockenspiel,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Gong,Gong,gong,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Growling,Growling,growling,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Guitar,Guitar,guitar,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Gull, seagull",Gull and seagull,gull seagull,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,gull seagull
fsd50k,"Gunshot, gunfire",Gunshot and gunfire,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Gurgling,Gurgling,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Hammer,Hammer,hammer,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Hands,Hands,hands,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Harmonica,Harmonica,harmonica,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Harp,Harp,harp,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Hi-hat,Hi-hat,hi-hat,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Hiss,Hiss,hiss,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Human group actions,Human group actions,human group actions,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Human voice,Human voice,human voice,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Idling,Idling,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Insect,Insect,insect,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Keyboard (musical),Keyboard (musical),keyboard (musical),accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Keys jangling,Keys jangling,keys jangling,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Knock,Knock,knock,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Laughter,Laughter,laughter,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Liquid,Liquid,liquid,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Livestock, farm animals, working animals",Livestock and farm animals and working animals,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Male singing,Male singing,male singing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Male speech, man speaking",Male speech and man speaking,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Mallet percussion,Mallet percussion,mallet percussion,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Marimba, xylophone",Marimba and xylophone,marimba and xylophone,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Mechanical fan,Mechanical fan,mechanical fan,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Mechanisms,Mechanisms,mechanisms,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Meow,Meow,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Microwave oven,Microwave oven,microwave oven,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Motor vehicle (road),Motor vehicle (road),motor vehicle,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,motor vehicle
fsd50k,Motorcycle,Motorcycle,motorcycle,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Music,Music,music,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Musical instrument,Musical instrument,musical instrument,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Ocean,Ocean,ocean,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Organ,Organ,organ,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Packing tape, duct tape",Packing tape and duct tape,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Percussion,Percussion,percussion,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Piano,Piano,piano,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Plucked string instrument,Plucked string instrument,plucked string instrument,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Pour,Pour,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Power tool,Power tool,power tool,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Printer,Printer,printer,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Purr,Purr,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Race car, auto racing",Race car and auto racing,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Rail transport,Rail transport,rail transport,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Rain,Rain,rain,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Raindrop,Raindrop,raindrop,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Ratchet, pawl",Ratchet and pawl,ratchet or pawl,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,ratchet or pawl
fsd50k,Rattle,Rattle,rattle,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Rattle (instrument),Rattle (instrument),rattle (instrument),accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Respiratory sounds,Respiratory sounds,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Ringtone,Ringtone,ringtone,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Run,Run,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Sawing,Sawing,sawing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Scissors,Scissors,scissors,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Scratching (performance technique),Scratching (performance technique),scratching,accepted,unique_token_signature,"After fixed token normalization, exactly one AKG entity has the same content-token signature; no first/last-word fallback is used.",use_mapped_AKG_entity,1,scratching
fsd50k,Screaming,Screaming,screaming,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Screech,Screech,screech,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Shatter,Shatter,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Shout,Shout,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Sigh,Sigh,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Singing,Singing,singing,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Sink (filling or washing),Sink (filling or washing),sink (filling or washing),accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Siren,Siren,siren,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Skateboard,Skateboard,skateboard,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Slam,Slam,slam,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Sliding door,Sliding door,sliding door,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Snare drum,Snare drum,snare drum,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Sneeze,Sneeze,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Speech,Speech,speech,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Speech synthesizer,Speech synthesizer,speech synthesizer,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,"Splash, splatter",Splash and splatter,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,Squeak,Squeak,squeak,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Stream,Stream,stream,accepted,exact_normalized,Lowercase/punctuation/underscore normalization gives an exact AKG entity label; the acoustic concept is unchanged.,use_mapped_AKG_entity,0,
fsd50k,Strum,Strum,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
fsd50k,"Subway, metro, underground",Subway and metro and underground,,unmapped,unresolved,No semantically equivalent AKG entity is established by the frozen rules; the class keeps its original CLAP score.,no_KG_expansion_keep_CLAP_score,0,
